from,to,year,value
NZL,AUT,1995,27.704222
NZL,AUT,1996,27.409477
NZL,AUT,1997,20.170197
NZL,AUT,1998,22.673361
NZL,AUT,1999,8.5145998
NZL,AUT,2000,7.4769001
NZL,AUT,2001,10.7983
NZL,AUT,2002,10.2369
NZL,AUT,2003,13.1149
NZL,AUT,2004,21.988899
NZL,AUT,2005,22.1737
NZL,AUT,2006,25.357201
NZL,AUT,2007,35.637798
NZL,AUT,2008,33.6091
NZL,AUT,2009,31.5804
NZL,AUT,2010,17.867599
NZL,AUT,2011,24.375999
NZL,AUT,2012,17.3654
NZL,AUT,2013,20.921301
NZL,AUT,2014,18.8685
NZL,BEL,1984,76.057907
NZL,BEL,1985,81.879601
NZL,BEL,1986,82.908669
NZL,BEL,1987,108.8361
NZL,BEL,1988,142.51891
NZL,BEL,1989,237.2973
NZL,BEL,1990,187.7316
NZL,BEL,1991,96.859444
NZL,BEL,1992,92.743011
NZL,BEL,1993,90.343277
NZL,BEL,1994,115.0553
NZL,BEL,1995,139.08389
NZL,BEL,1996,171.8246
NZL,BEL,1997,297.7814
NZL,BEL,1998,332.66495
NZL,BEL,1999,293.72299
NZL,BEL,2000,258.04266
NZL,BEL,2001,291.04001
NZL,BEL,2002,328.84
NZL,BEL,2003,413.32861
NZL,BEL,2004,501.69241
NZL,BEL,2005,517.65942
NZL,BEL,2006,500.34341
NZL,BEL,2007,498.43231
NZL,BEL,2008,610.2627
NZL,BEL,2009,440.15381
NZL,BEL,2010,402.9241
NZL,BEL,2011,449.82761
NZL,BEL,2012,305.56421
NZL,BEL,2013,310.87769
NZL,BEL,2014,356.23471
NZL,CAN,1984,103.6
NZL,CAN,1985,129.10001
NZL,CAN,1986,136
NZL,CAN,1987,167.10001
NZL,CAN,1988,201.07063
NZL,CAN,1989,201.48259
NZL,CAN,1990,201.46892
NZL,CAN,1991,185.41685
NZL,CAN,1992,186.59782
NZL,CAN,1993,216.94673
NZL,CAN,1994,256.05911
NZL,CAN,1995,237.8653
NZL,CAN,1996,258.71945
NZL,CAN,1997,291.41611
NZL,CAN,1998,285.49286
NZL,CAN,1999,274.23932
NZL,CAN,2000,384.18314
NZL,CAN,2001,371.29449
NZL,CAN,2002,388.99438
NZL,CAN,2003,423.58075
NZL,CAN,2004,453.73383
NZL,CAN,2005,508.66388
NZL,CAN,2006,479.02557
NZL,CAN,2007,525.31171
NZL,CAN,2008,500.56573
NZL,CAN,2009,438.43039
NZL,CAN,2010,477.92822
NZL,CAN,2011,613.38647
NZL,CAN,2012,587.85675
NZL,CAN,2013,549.59698
NZL,CAN,2014,610.89667
NZL,CHE,1984,11.5
NZL,CHE,1985,14
NZL,CHE,1986,19.799999
NZL,CHE,1987,25.4
NZL,CHE,1988,28.700001
NZL,CHE,1989,27.767693
NZL,CHE,1990,35.967903
NZL,CHE,1991,36.855164
NZL,CHE,1992,42.379166
NZL,CHE,1993,41.759789
NZL,CHE,1994,46.888748
NZL,CHE,1995,57.988232
NZL,CHE,1996,67.121277
NZL,CHE,1997,66.291084
NZL,CHE,1998,60.123093
NZL,CHE,1999,56.400002
NZL,CHE,2000,57.25111
NZL,CHE,2001,57.978035
NZL,CHE,2002,61.549282
NZL,CHE,2003,73.080185
NZL,CHE,2004,83.364967
NZL,CHE,2005,73.891014
NZL,CHE,2006,74.323875
NZL,CHE,2007,80.921532
NZL,CHE,2008,94.365074
NZL,CHE,2009,85.569
NZL,CHE,2010,87.616776
NZL,CHE,2011,99.760117
NZL,CHE,2012,88.431946
NZL,CHE,2013,105.15188
NZL,CHE,2014,104.34755
NZL,CZE,1993,0.92484009
NZL,CZE,1994,1.2637769
NZL,CZE,1995,3.0801959
NZL,CZE,1996,8.6567459
NZL,CZE,1997,5.008132
NZL,CZE,1998,5.2890882
NZL,CZE,1999,6.2747388
NZL,CZE,2000,6.6401687
NZL,CZE,2001,7.8952913
NZL,CZE,2002,12.667036
NZL,CZE,2003,13.297174
NZL,CZE,2004,10.684821
NZL,CZE,2005,12.313191
NZL,CZE,2006,4.3092999
NZL,CZE,2007,4.2298002
NZL,CZE,2008,7.8885002
NZL,CZE,2009,6.9808998
NZL,CZE,2010,5.4531002
NZL,CZE,2011,7.2220998
NZL,CZE,2012,8.5977001
NZL,CZE,2013,20.0828
NZL,CZE,2014,25.2708
NZL,DEU,1990,357.72528
NZL,DEU,1991,368.31592
NZL,DEU,1992,398.69748
NZL,DEU,1993,362.87708
NZL,DEU,1994,395.54959
NZL,DEU,1995,485.13699
NZL,DEU,1996,539.047
NZL,DEU,1997,481.03824
NZL,DEU,1998,512.39587
NZL,DEU,1999,467.55899
NZL,DEU,2000,408.35699
NZL,DEU,2001,502.129
NZL,DEU,2002,550.34003
NZL,DEU,2003,589.41302
NZL,DEU,2004,668.12903
NZL,DEU,2005,745.74597
NZL,DEU,2006,610.98602
NZL,DEU,2007,630.45947
NZL,DEU,2008,684.21521
NZL,DEU,2009,478.965
NZL,DEU,2010,472.5018
NZL,DEU,2011,621.138
NZL,DEU,2012,508.4949
NZL,DEU,2013,534.05261
NZL,DEU,2014,552.02802
NZL,DNK,1984,17.09
NZL,DNK,1985,15.74
NZL,DNK,1986,22.879999
NZL,DNK,1987,26.49
NZL,DNK,1988,27.27
NZL,DNK,1989,25.093365
NZL,DNK,1990,27.581703
NZL,DNK,1991,26.082449
NZL,DNK,1992,27.269444
NZL,DNK,1993,24.883793
NZL,DNK,1994,30.85162
NZL,DNK,1995,41.549404
NZL,DNK,1996,37.433746
NZL,DNK,1997,46.007553
NZL,DNK,1998,52.760952
NZL,DNK,1999,46.462002
NZL,DNK,2000,43.874123
NZL,DNK,2001,51.917515
NZL,DNK,2002,50.818813
NZL,DNK,2003,100.03532
NZL,DNK,2004,155.64867
NZL,DNK,2005,142.13071
NZL,DNK,2006,126.5928
NZL,DNK,2007,137.5045
NZL,DNK,2008,187.74609
NZL,DNK,2009,102.4099
NZL,DNK,2010,158.89301
NZL,DNK,2011,184.2104
NZL,DNK,2012,79.070099
NZL,DNK,2013,60.719101
NZL,DNK,2014,60.2253
NZL,ESP,1984,30.219999
NZL,ESP,1985,32.220001
NZL,ESP,1986,48.849998
NZL,ESP,1987,99.809998
NZL,ESP,1988,114.5
NZL,ESP,1989,87.339111
NZL,ESP,1990,75.723083
NZL,ESP,1991,68.529411
NZL,ESP,1992,74.361061
NZL,ESP,1993,54.981747
NZL,ESP,1994,71.044678
NZL,ESP,1995,74.097572
NZL,ESP,1996,77.150467
NZL,ESP,1997,79.753578
NZL,ESP,1998,103.61398
NZL,ESP,1999,79.520203
NZL,ESP,2000,77.345497
NZL,ESP,2001,95.486397
NZL,ESP,2002,87.696899
NZL,ESP,2003,115.0804
NZL,ESP,2004,161.31731
NZL,ESP,2005,197.7747
NZL,ESP,2006,180.36301
NZL,ESP,2007,183.7195
NZL,ESP,2008,202.9296
NZL,ESP,2009,149.5376
NZL,ESP,2010,142.0675
NZL,ESP,2011,182.61501
NZL,ESP,2012,130.00191
NZL,ESP,2013,127.7839
NZL,ESP,2014,141.883
NZL,FIN,1984,10.82
NZL,FIN,1985,9.8500004
NZL,FIN,1986,11.18
NZL,FIN,1987,13.96
NZL,FIN,1988,12.95
NZL,FIN,1989,11.442266
NZL,FIN,1990,15.875158
NZL,FIN,1991,15.356852
NZL,FIN,1992,13.979873
NZL,FIN,1993,10.113742
NZL,FIN,1994,10.451443
NZL,FIN,1995,11.290462
NZL,FIN,1996,11.910588
NZL,FIN,1997,14.347265
NZL,FIN,1998,16.541916
NZL,FIN,1999,9.5555
NZL,FIN,2000,7.7493
NZL,FIN,2001,7.7112999
NZL,FIN,2002,9.6749001
NZL,FIN,2003,9.3134003
NZL,FIN,2004,10.3702
NZL,FIN,2005,11.3812
NZL,FIN,2006,13.6138
NZL,FIN,2007,18.3745
NZL,FIN,2008,17.066299
NZL,FIN,2009,10.1523
NZL,FIN,2010,13.5339
NZL,FIN,2011,20.1735
NZL,FIN,2012,14.7345
NZL,FIN,2013,10.6853
NZL,FIN,2014,11.4794
NZL,FRA,1984,152
NZL,FRA,1985,148.3
NZL,FRA,1986,165.8
NZL,FRA,1987,194.8
NZL,FRA,1988,195.7
NZL,FRA,1989,222.04341
NZL,FRA,1990,200.42264
NZL,FRA,1991,197.64764
NZL,FRA,1992,196.73616
NZL,FRA,1993,161.33267
NZL,FRA,1994,182.45403
NZL,FRA,1995,210.7458
NZL,FRA,1996,210.65179
NZL,FRA,1997,222.73645
NZL,FRA,1998,246.16919
NZL,FRA,1999,211.82671
NZL,FRA,2000,212.3217
NZL,FRA,2001,175.1797
NZL,FRA,2002,193.8006
NZL,FRA,2003,222.1671
NZL,FRA,2004,238.58031
NZL,FRA,2005,226.8109
NZL,FRA,2006,202.411
NZL,FRA,2007,271.54691
NZL,FRA,2008,278.99811
NZL,FRA,2009,284.16409
NZL,FRA,2010,296.0929
NZL,FRA,2011,349.1564
NZL,FRA,2012,263.03329
NZL,FRA,2013,275.6394
NZL,FRA,2014,283.4101
NZL,GBR,1984,672.5
NZL,GBR,1985,685.29999
NZL,GBR,1986,669.20001
NZL,GBR,1987,795.70001
NZL,GBR,1988,787.53381
NZL,GBR,1989,714.68011
NZL,GBR,1990,852.72058
NZL,GBR,1991,692.58142
NZL,GBR,1992,756.85205
NZL,GBR,1993,746.93365
NZL,GBR,1994,823.52905
NZL,GBR,1995,911.52039
NZL,GBR,1996,984.77588
NZL,GBR,1997,946.90924
NZL,GBR,1998,897.83453
NZL,GBR,1999,954.22913
NZL,GBR,2000,849.12219
NZL,GBR,2001,806.54645
NZL,GBR,2002,820.35962
NZL,GBR,2003,922.5293
NZL,GBR,2004,1080.0348
NZL,GBR,2005,1102.1342
NZL,GBR,2006,1083.4863
NZL,GBR,2007,1317.9379
NZL,GBR,2008,1311.3184
NZL,GBR,2009,1159.304
NZL,GBR,2010,1146.9937
NZL,GBR,2011,1246.2593
NZL,GBR,2012,1320.8329
NZL,GBR,2013,1248.6367
NZL,GBR,2014,1427.554
NZL,GRC,1984,35.790001
NZL,GRC,1985,32.369999
NZL,GRC,1986,46.23
NZL,GRC,1987,40.259998
NZL,GRC,1988,35.913937
NZL,GRC,1989,35.993977
NZL,GRC,1990,43.748177
NZL,GRC,1991,34.288788
NZL,GRC,1992,39.693325
NZL,GRC,1993,27.832001
NZL,GRC,1994,32.725452
NZL,GRC,1995,22.795198
NZL,GRC,1996,30.200001
NZL,GRC,1997,35.609821
NZL,GRC,1998,35.845749
NZL,GRC,1999,29.1651
NZL,GRC,2000,32.873219
NZL,GRC,2001,35.3013
NZL,GRC,2002,33.415001
NZL,GRC,2003,42.422901
NZL,GRC,2004,41.412601
NZL,GRC,2005,55.0383
NZL,GRC,2006,43.626801
NZL,GRC,2007,48.040901
NZL,GRC,2008,52.499401
NZL,GRC,2009,48.805901
NZL,GRC,2010,42.753799
NZL,GRC,2011,56.0592
NZL,GRC,2012,36.607101
NZL,GRC,2013,37.127201
NZL,GRC,2014,33.6129
NZL,HKG,1990,152.65
NZL,HKG,1991,169.38
NZL,HKG,1992,244.2
NZL,HKG,1993,274.87
NZL,HKG,1994,348.31
NZL,HKG,1995,431.3
NZL,HKG,1996,483.76
NZL,HKG,1997,471.65
NZL,HKG,1998,406.61
NZL,HKG,1999,355.29
NZL,HKG,2000,406.77
NZL,HKG,2001,357.25
NZL,HKG,2002,292.87
NZL,HKG,2003,283.41
NZL,HKG,2004,319.41
NZL,HKG,2005,288.75
NZL,HKG,2006,344.44
NZL,HKG,2007,381.45
NZL,HKG,2008,430.25
NZL,HKG,2009,428.62
NZL,HKG,2010,460.2
NZL,HKG,2011,522.24
NZL,HKG,2012,604.09
NZL,HKG,2013,585.3
NZL,HKG,2014,565.73
NZL,HKG,2015,479.91
NZL,HKG,2016,481.09
NZL,HKG,2017,604.96
NZL,HKG,2018,686.7
NZL,HKG,2019,785.25
NZL,HUN,1984,3.01
NZL,HUN,1985,3.27
NZL,HUN,1986,3.0699999
NZL,HUN,1987,1.8200001
NZL,HUN,1988,3
NZL,HUN,1989,2.4196448
NZL,HUN,1990,1.7878088
NZL,HUN,1991,1.9
NZL,HUN,1992,1.8
NZL,HUN,1993,0.89999998
NZL,HUN,1994,1.4
NZL,HUN,1995,1.8
NZL,HUN,1996,2.497
NZL,HUN,1997,3.234
NZL,HUN,1998,5.5809999
NZL,HUN,1999,3.9130001
NZL,HUN,2000,3.5
NZL,HUN,2001,3.293
NZL,HUN,2002,4.1609998
NZL,HUN,2003,4.0749998
NZL,HUN,2004,3.9890001
NZL,HUN,2005,3.4251499
NZL,HUN,2006,2.8613
NZL,HUN,2007,1.7056
NZL,HUN,2008,3.0704
NZL,HUN,2009,7.9412999
NZL,HUN,2010,12.1638
NZL,HUN,2011,10.19
NZL,HUN,2012,10.5735
NZL,HUN,2013,9.7910995
NZL,HUN,2014,9.8016996
NZL,IDN,1984,78.099998
NZL,IDN,1985,68.800003
NZL,IDN,1986,71
NZL,IDN,1987,79.699997
NZL,IDN,1988,96
NZL,IDN,1989,97.716835
NZL,IDN,1990,117.16492
NZL,IDN,1991,117.31128
NZL,IDN,1992,135.91867
NZL,IDN,1993,161.0408
NZL,IDN,1994,156.229
NZL,IDN,1995,205.66299
NZL,IDN,1996,244.528
NZL,IDN,1997,211.95686
NZL,IDN,1998,142.87947
NZL,IDN,1999,109.98875
NZL,IDN,2000,228.44933
NZL,IDN,2001,210.9791
NZL,IDN,2002,155.6684
NZL,IDN,2003,153.73059
NZL,IDN,2004,223.65363
NZL,IDN,2005,263.00366
NZL,IDN,2006,333.75378
NZL,IDN,2007,503.48752
NZL,IDN,2008,706.65088
NZL,IDN,2009,556.82458
NZL,IDN,2010,726.91901
NZL,IDN,2011,729.22852
NZL,IDN,2012,696.25372
NZL,IDN,2013,805.98792
NZL,IDN,2014,836.03668
NZL,IND,1984,25.997608
NZL,IND,1985,27.318848
NZL,IND,1986,38.871342
NZL,IND,1987,41.70042
NZL,IND,1988,41.673199
NZL,IND,1989,32.239437
NZL,IND,1990,60.451389
NZL,IND,1991,68.345001
NZL,IND,1992,64.123558
NZL,IND,1993,70.364906
NZL,IND,1994,70.283386
NZL,IND,1995,62.360001
NZL,IND,1996,72.896797
NZL,IND,1997,82.724998
NZL,IND,1998,87.175003
NZL,IND,1999,94.449997
NZL,IND,2000,83.599998
NZL,IND,2001,75.698334
NZL,IND,2002,77.844505
NZL,IND,2003,78.265953
NZL,IND,2004,100.07088
NZL,IND,2005,194.46098
NZL,IND,2006,253.49522
NZL,IND,2007,318.50162
NZL,IND,2008,401.92276
NZL,IND,2009,427.43991
NZL,IND,2010,651.78876
NZL,IND,2011,713.16101
NZL,IND,2012,773.05988
NZL,IND,2013,633.0954
NZL,IND,2014,599.35059
NZL,IRL,1984,10.38
NZL,IRL,1985,11.57
NZL,IRL,1986,14.58
NZL,IRL,1987,16.110001
NZL,IRL,1988,18.416811
NZL,IRL,1989,22.339701
NZL,IRL,1990,17.645895
NZL,IRL,1991,11.560998
NZL,IRL,1992,12.820857
NZL,IRL,1993,14.048661
NZL,IRL,1994,15.56644
NZL,IRL,1995,24.733538
NZL,IRL,1996,24.821959
NZL,IRL,1997,23.878466
NZL,IRL,1998,24.617641
NZL,IRL,1999,19.561701
NZL,IRL,2000,20.3843
NZL,IRL,2001,16.6882
NZL,IRL,2002,14.4792
NZL,IRL,2003,20.8783
NZL,IRL,2004,24.8006
NZL,IRL,2005,33.225399
NZL,IRL,2006,38.349701
NZL,IRL,2007,46.600399
NZL,IRL,2008,45.6311
NZL,IRL,2009,37.1143
NZL,IRL,2010,37.033001
NZL,IRL,2011,36.536201
NZL,IRL,2012,32.357399
NZL,IRL,2013,41.4296
NZL,IRL,2014,40.096298
NZL,ITA,1984,106.5
NZL,ITA,1985,160.3
NZL,ITA,1986,154
NZL,ITA,1987,174.7
NZL,ITA,1988,190.3
NZL,ITA,1989,195.56461
NZL,ITA,1990,188.27116
NZL,ITA,1991,161.71277
NZL,ITA,1992,146.32007
NZL,ITA,1993,141.19591
NZL,ITA,1994,183.59532
NZL,ITA,1995,207.80656
NZL,ITA,1996,251.8336
NZL,ITA,1997,221.0621
NZL,ITA,1998,262.35831
NZL,ITA,1999,204.7256
NZL,ITA,2000,249.7668
NZL,ITA,2001,270.52209
NZL,ITA,2002,249.63229
NZL,ITA,2003,288.37021
NZL,ITA,2004,297.4071
NZL,ITA,2005,341.52811
NZL,ITA,2006,360.64319
NZL,ITA,2007,349.1582
NZL,ITA,2008,348.8476
NZL,ITA,2009,272.0014
NZL,ITA,2010,258.85641
NZL,ITA,2011,360.26129
NZL,ITA,2012,285.59589
NZL,ITA,2013,311.7041
NZL,ITA,2014,339.53329
NZL,JPN,1984,932.90002
NZL,JPN,1985,910.20001
NZL,JPN,1986,963.5
NZL,JPN,1987,1178.3
NZL,JPN,1988,1644.6
NZL,JPN,1989,1646.5793
NZL,JPN,1990,1726.2571
NZL,JPN,1991,1820.4185
NZL,JPN,1992,1707.8169
NZL,JPN,1993,1761.0122
NZL,JPN,1994,2064.5149
NZL,JPN,1995,2545.314
NZL,JPN,1996,2452.7322
NZL,JPN,1997,2328.4136
NZL,JPN,1998,1929.6249
NZL,JPN,1999,1885.2805
NZL,JPN,2000,2194.4775
NZL,JPN,2001,2051.2344
NZL,JPN,2002,1898.2836
NZL,JPN,2003,2054.6406
NZL,JPN,2004,2464.4487
NZL,JPN,2005,2512
NZL,JPN,2006,2529.9492
NZL,JPN,2007,2681.3281
NZL,JPN,2008,2914.5469
NZL,JPN,2009,2118.6001
NZL,JPN,2010,2701.3845
NZL,JPN,2011,3103.8818
NZL,JPN,2012,3031.6394
NZL,JPN,2013,2693.8345
NZL,JPN,2014,2758.3208
NZL,KOR,1984,145.3
NZL,KOR,1985,123.6
NZL,KOR,1986,120.9
NZL,KOR,1987,157.2
NZL,KOR,1988,211
NZL,KOR,1989,315.84567
NZL,KOR,1990,451.20001
NZL,KOR,1991,500.39999
NZL,KOR,1992,488.39999
NZL,KOR,1993,571.20001
NZL,KOR,1994,662.40002
NZL,KOR,1995,817.20001
NZL,KOR,1996,816
NZL,KOR,1997,750
NZL,KOR,1998,504
NZL,KOR,1999,592.79999
NZL,KOR,2000,701.82349
NZL,KOR,2001,743.39771
NZL,KOR,2002,752.88104
NZL,KOR,2003,707.74701
NZL,KOR,2004,879.55499
NZL,KOR,2005,891.034
NZL,KOR,2006,967.47699
NZL,KOR,2007,1171.198
NZL,KOR,2008,1121.6689
NZL,KOR,2009,879.36102
NZL,KOR,2010,1175.9094
NZL,KOR,2011,1474.4689
NZL,KOR,2012,1339.1757
NZL,KOR,2013,1395.1724
NZL,KOR,2014,1526.4806
NZL,KWT,1984,16.799999
NZL,KWT,1985,15.195181
NZL,KWT,1986,11.239022
NZL,KWT,1987,11.842251
NZL,KWT,1988,11.690531
NZL,KWT,1989,10.453422
NZL,KWT,1990,14
NZL,KWT,1991,13.4
NZL,KWT,1992,12.8
NZL,KWT,1993,16.364717
NZL,KWT,1994,18.511288
NZL,KWT,1995,14.685932
NZL,KWT,1996,20.934999
NZL,KWT,1997,9.1239052
NZL,KWT,1998,8.6209793
NZL,KWT,1999,19.126686
NZL,KWT,2000,15.265307
NZL,KWT,2001,20.352562
NZL,KWT,2002,21.251747
NZL,KWT,2003,31.605511
NZL,KWT,2004,25.149612
NZL,KWT,2005,43.052319
NZL,KWT,2006,51.104443
NZL,KWT,2007,77.596786
NZL,KWT,2008,73.163292
NZL,KWT,2009,46.464443
NZL,KWT,2010,70.4767
NZL,KWT,2011,87.391373
NZL,KWT,2012,65.777351
NZL,KWT,2013,66.40667
NZL,KWT,2014,66.831932
NZL,MEX,1984,35.900002
NZL,MEX,1985,41.799999
NZL,MEX,1986,25.466703
NZL,MEX,1987,18.825399
NZL,MEX,1988,72.993797
NZL,MEX,1989,78.412399
NZL,MEX,1990,82.946602
NZL,MEX,1991,125.1723
NZL,MEX,1992,167.39799
NZL,MEX,1993,168.9534
NZL,MEX,1994,157.7939
NZL,MEX,1995,83.436096
NZL,MEX,1996,145.2803
NZL,MEX,1997,166.2122
NZL,MEX,1998,171.138
NZL,MEX,1999,161.80768
NZL,MEX,2000,182.14185
NZL,MEX,2001,286.62061
NZL,MEX,2002,270.6236
NZL,MEX,2003,306.27859
NZL,MEX,2004,308.45319
NZL,MEX,2005,423.98621
NZL,MEX,2006,373.93613
NZL,MEX,2007,561.66235
NZL,MEX,2008,458.20071
NZL,MEX,2009,360.07614
NZL,MEX,2010,411.14252
NZL,MEX,2011,478.21405
NZL,MEX,2012,368.54691
NZL,MEX,2013,407.77039
NZL,MEX,2014,383.38895
NZL,MYS,1984,104.61
NZL,MYS,1985,91.849998
NZL,MYS,1986,84.489998
NZL,MYS,1987,94.690002
NZL,MYS,1988,137.77
NZL,MYS,1989,161.0659
NZL,MYS,1990,202.28641
NZL,MYS,1991,217.34637
NZL,MYS,1992,262.50809
NZL,MYS,1993,242.24815
NZL,MYS,1994,275.48825
NZL,MYS,1995,315.67532
NZL,MYS,1996,365.46796
NZL,MYS,1997,385.59451
NZL,MYS,1998,251.35457
NZL,MYS,1999,276.97406
NZL,MYS,2000,299.78275
NZL,MYS,2001,342.19849
NZL,MYS,2002,310.28543
NZL,MYS,2003,303.07108
NZL,MYS,2004,340.70541
NZL,MYS,2005,338.80215
NZL,MYS,2006,337.88513
NZL,MYS,2007,487.17224
NZL,MYS,2008,783.573
NZL,MYS,2009,467.3685
NZL,MYS,2010,611.18365
NZL,MYS,2011,789.81055
NZL,MYS,2012,784.4035
NZL,MYS,2013,870.78931
NZL,MYS,2014,893.01489
NZL,NLD,1984,32.200001
NZL,NLD,1985,37.599998
NZL,NLD,1986,58.900002
NZL,NLD,1987,76.5
NZL,NLD,1988,72.599998
NZL,NLD,1989,50.025475
NZL,NLD,1990,52.38438
NZL,NLD,1991,51.336422
NZL,NLD,1992,50.747112
NZL,NLD,1993,52.109932
NZL,NLD,1994,58.924335
NZL,NLD,1995,62.122772
NZL,NLD,1996,69.001854
NZL,NLD,1997,80.064201
NZL,NLD,1998,110.30713
NZL,NLD,1999,176.9919
NZL,NLD,2000,179.26311
NZL,NLD,2001,254.90669
NZL,NLD,2002,277.19339
NZL,NLD,2003,386.71051
NZL,NLD,2004,325.35571
NZL,NLD,2005,365.84641
NZL,NLD,2006,435.3147
NZL,NLD,2007,468.48911
NZL,NLD,2008,490.3147
NZL,NLD,2009,474.57581
NZL,NLD,2010,376.4566
NZL,NLD,2011,538.11029
NZL,NLD,2012,551.70398
NZL,NLD,2013,604.3623
NZL,NLD,2014,690.44019
NZL,NOR,1984,5.8800001
NZL,NOR,1985,4.8400002
NZL,NOR,1986,7.8400002
NZL,NOR,1987,8.7600002
NZL,NOR,1988,12.53
NZL,NOR,1989,8.2418194
NZL,NOR,1990,7.0343747
NZL,NOR,1991,7.8166451
NZL,NOR,1992,7.289403
NZL,NOR,1993,6.5924134
NZL,NOR,1994,8.1176195
NZL,NOR,1995,13.834122
NZL,NOR,1996,11.916753
NZL,NOR,1997,13.741622
NZL,NOR,1998,15.415964
NZL,NOR,1999,15.622357
NZL,NOR,2000,12.341849
NZL,NOR,2001,14.419531
NZL,NOR,2002,16.947575
NZL,NOR,2003,20.305229
NZL,NOR,2004,23.57601
NZL,NOR,2005,22.761204
NZL,NOR,2006,21.080856
NZL,NOR,2007,32.482483
NZL,NOR,2008,51.309418
NZL,NOR,2009,29.213312
NZL,NOR,2010,36.545338
NZL,NOR,2011,47.812386
NZL,NOR,2012,47.836449
NZL,NOR,2013,49.591236
NZL,NOR,2014,56.538033
NZL,PHL,1984,36.919998
NZL,PHL,1985,30.4
NZL,PHL,1986,41.389999
NZL,PHL,1987,54.040001
NZL,PHL,1988,64.900002
NZL,PHL,1989,101.6
NZL,PHL,1990,93.41394
NZL,PHL,1991,74.625999
NZL,PHL,1992,93.449997
NZL,PHL,1993,122.779
NZL,PHL,1994,125.828
NZL,PHL,1995,147.01601
NZL,PHL,1996,158
NZL,PHL,1997,244.86469
NZL,PHL,1998,135.70949
NZL,PHL,1999,140.91763
NZL,PHL,2000,171.08322
NZL,PHL,2001,227.6282
NZL,PHL,2002,221.72716
NZL,PHL,2003,255.82196
NZL,PHL,2004,273.31497
NZL,PHL,2005,276.25012
NZL,PHL,2006,271.41251
NZL,PHL,2007,357.36993
NZL,PHL,2008,427.93021
NZL,PHL,2009,318.32559
NZL,PHL,2010,449.50595
NZL,PHL,2011,576.63385
NZL,PHL,2012,503.0863
NZL,PHL,2013,516.59143
NZL,PHL,2014,463.34091
NZL,POL,1984,11.91
NZL,POL,1985,7.76615
NZL,POL,1986,9.6591749
NZL,POL,1987,11.5522
NZL,POL,1988,16.23
NZL,POL,1989,4.9214687
NZL,POL,1990,1.1752632
NZL,POL,1991,1.1079048
NZL,POL,1992,2.7279999
NZL,POL,1993,2.3900001
NZL,POL,1994,2.973
NZL,POL,1995,5.737
NZL,POL,1996,6.6500001
NZL,POL,1997,7.9330001
NZL,POL,1998,9.7790003
NZL,POL,1999,8.3254004
NZL,POL,2000,15.245
NZL,POL,2001,10.741708
NZL,POL,2002,11.1921
NZL,POL,2003,19.036301
NZL,POL,2004,20.215767
NZL,POL,2005,16.789101
NZL,POL,2006,12.7416
NZL,POL,2007,16.4132
NZL,POL,2008,16.777399
NZL,POL,2009,8.9057999
NZL,POL,2010,9.1056995
NZL,POL,2011,14.5389
NZL,POL,2012,16.983299
NZL,POL,2013,17.839001
NZL,POL,2014,21.684999
NZL,PRT,1984,10.35
NZL,PRT,1985,8.96
NZL,PRT,1986,7.1599998
NZL,PRT,1987,17.219999
NZL,PRT,1988,11.62
NZL,PRT,1989,12.232291
NZL,PRT,1990,25.783697
NZL,PRT,1991,28.646849
NZL,PRT,1992,26.651592
NZL,PRT,1993,12.612361
NZL,PRT,1994,15.01431
NZL,PRT,1995,12.922366
NZL,PRT,1996,14.213965
NZL,PRT,1997,20.15
NZL,PRT,1998,20.344591
NZL,PRT,1999,14.1569
NZL,PRT,2000,12.8772
NZL,PRT,2001,19.414101
NZL,PRT,2002,16.3549
NZL,PRT,2003,31.754101
NZL,PRT,2004,22.871599
NZL,PRT,2005,23.407101
NZL,PRT,2006,24.3435
NZL,PRT,2007,25.749201
NZL,PRT,2008,32.217499
NZL,PRT,2009,25.284401
NZL,PRT,2010,23.9928
NZL,PRT,2011,37.5326
NZL,PRT,2012,25.8379
NZL,PRT,2013,21.890699
NZL,PRT,2014,25.1644
NZL,SAU,1984,77.900002
NZL,SAU,1985,45.200001
NZL,SAU,1986,52
NZL,SAU,1987,54.900002
NZL,SAU,1988,69.065689
NZL,SAU,1989,38.514019
NZL,SAU,1990,86.159683
NZL,SAU,1991,90.219223
NZL,SAU,1992,124.84886
NZL,SAU,1993,129.93431
NZL,SAU,1994,62.419758
NZL,SAU,1995,80.796532
NZL,SAU,1996,101.13138
NZL,SAU,1997,106.53831
NZL,SAU,1998,89.801071
NZL,SAU,1999,77.195457
NZL,SAU,2000,97.124794
NZL,SAU,2001,120.34406
NZL,SAU,2002,108.3773
NZL,SAU,2003,157.13455
NZL,SAU,2004,211.79578
NZL,SAU,2005,305.13895
NZL,SAU,2006,294.09793
NZL,SAU,2007,427.56689
NZL,SAU,2008,580.09027
NZL,SAU,2009,325.94473
NZL,SAU,2010,490.06821
NZL,SAU,2011,602.78253
NZL,SAU,2012,616.87793
NZL,SAU,2013,494.4418
NZL,SAU,2014,691.29102
NZL,SGP,1984,104.17
NZL,SGP,1985,121.15
NZL,SGP,1986,92.650002
NZL,SGP,1987,105.36
NZL,SGP,1988,151.53999
NZL,SGP,1989,112.29542
NZL,SGP,1990,136.85812
NZL,SGP,1991,159.31895
NZL,SGP,1992,185.0733
